#Time	LowerQ	Median	UpperQ
10600	8680	10000	14900
10600	8700	10000	14900
10800	8700	10000	14900
10800	8730	10000	15000
10900	8730	10000	15000
10900	8730	10000	15000
11000	8730	10000	15000
11000	8870	10000	15000
11100	8870	10000	15000
11100	8730	10000	15100
11300	8730	10000	15100
11300	8730	10000	15100
11400	8730	10000	15100
11400	8730	10000	15100
11500	8730	10000	15100
11500	8730	10000	15100
11600	8730	10000	15100
11600	8730	10000	15400
11700	8730	10000	15400
11700	8640	10000	15400
11800	8640	10000	15400
11800	8640	10000	15400
11900	8640	10000	15400
11900	8610	10000	15400
12000	8610	10000	15400
12000	8610	10000	15400
12100	8610	10000	15400
12100	8440	10000	15400
12200	8440	10000	15400
12200	7900	10000	15400
12300	7900	10000	15400
12300	7730	10000	15400
12400	7730	10000	15400
12400	7470	10000	15400
12500	7470	10000	15400
12500	7470	10000	15400
12600	7470	10000	15400
12600	7280	10000	15400
12700	7280	10000	15400
12700	7270	10000	15400
12800	7270	10000	15400
12800	6730	10000	15400
12900	6730	10000	15400
12900	6730	10000	15400
13000	6730	10000	15400
13000	6630	10000	15400
13100	6630	10000	15400
13100	6580	10000	15100
13200	6580	10000	15100
13200	6490	10000	15100
13300	6490	10000	15100
13300	6390	10000	15100
13500	6390	10000	15100
13500	6380	10000	15100
13600	6380	10000	15100
13600	6370	10000	15100
13700	6370	10000	15100
13700	6360	10000	15100
13900	6360	10000	15100
13900	6250	10000	15000
14100	6250	10000	15000
14100	6250	10000	15000
14200	6250	10000	15000
14200	6250	10000	15000
14300	6250	10000	15000
14300	6270	10000	15000
14400	6270	10000	15000
14400	6250	10000	14900
14500	6250	10000	14900
14500	6170	10000	14800
14600	6170	10000	14800
14600	6270	10000	14800
14700	6270	10000	14800
14700	6360	10000	14800
14800	6360	10000	14800
14800	6390	10000	14800
14900	6390	10000	14800
14900	6730	10000	14800
15300	6730	10000	14800
15300	7130	10000	14800
15500	7130	10000	14800
15500	7270	10000	14800
15600	7270	10000	14800
15600	7280	10000	14800
15700	7280	10000	14800
15700	7900	10000	14800
15800	7900	10000	14800
15800	8170	10000	14800
15900	8170	10000	14800
15900	8440	10000	14800
16000	8440	10000	14800
16000	8610	10000	14800
16100	8610	10000	14800
16100	8870	10000	14800
16200	8870	10000	14800
16200	8970	10000	14800
16300	8970	10000	14800
16300	8970	10000	14800
16400	8970	10000	14800
16400	9030	10000	14800
16600	9030	10000	14800
16600	9120	10000	14800
16700	9120	10000	14800
16700	9200	10000	14800
16800	9200	10000	14800
16800	9210	10000	14800
16900	9210	10000	14800
16900	9260	10000	14800
17000	9260	10000	14800
17000	9310	10000	14800
17100	9310	10000	14800
17100	9320	10000	14800
17200	9320	10000	14800
17200	9350	10000	14800
17300	9350	10000	14800
17300	9380	10100	14800
17400	9380	10100	14800
17400	9390	10100	14800
17500	9390	10100	14800
17500	9400	10100	14800
17600	9400	10100	14800
17600	9420	10100	14800
17700	9420	10100	14800
17700	9420	10100	14800
17800	9420	10100	14800
17800	9430	10100	14800
17900	9430	10100	14800
17900	9430	10100	14800
18000	9430	10100	14800
18000	9430	10100	14800
18100	9430	10100	14800
18100	9430	10100	14800
18200	9430	10100	14800
18200	9430	10100	14800
18300	9430	10100	14800
18300	9430	10100	14800
18400	9430	10100	14800
18400	9430	10100	14800
18500	9430	10100	14800
18500	9430	10100	14800
18600	9430	10100	14800
18600	9430	10100	14800
18700	9430	10100	14800
18700	9430	10100	14800
18800	9430	10100	14800
18800	9430	10100	14800
18900	9430	10100	14800
18900	9430	10100	14800
19000	9430	10100	14800
19000	9430	10100	14800
19100	9430	10100	14800
19100	9420	10100	14800
19200	9420	10100	14800
19200	9390	10100	14800
19300	9390	10100	14800
19300	9390	10100	14800
19400	9390	10100	14800
19400	9380	10100	14800
19500	9380	10100	14800
19500	9380	10100	14800
19600	9380	10100	14800
19600	9380	10100	14800
19700	9380	10100	14800
19700	9380	10100	14800
19800	9380	10100	14800
19800	9380	10100	14800
19900	9380	10100	14800
19900	9370	10100	14800
20000	9370	10100	14800
20000	9360	10100	14800
20100	9360	10100	14800
20100	9330	10100	14800
20200	9330	10100	14800
20200	9310	10000	14800
20300	9310	10000	14800
20300	9290	10000	14800
20400	9290	10000	14800
20400	9280	10000	14800
20500	9280	10000	14800
20500	9270	10000	14800
20600	9270	10000	14800
20600	9260	10000	14800
20800	9260	10000	14800
20800	9230	10000	14800
20900	9230	10000	14800
20900	9220	10000	14600
21000	9220	10000	14600
21000	9180	10000	14600
21100	9180	10000	14600
21100	9120	10000	14600
21300	9120	10000	14600
21300	9110	10000	14600
21400	9110	10000	14600
21400	9110	10000	14600
21500	9110	10000	14600
21500	9020	10000	14300
21600	9020	10000	14300
21600	8960	10000	14000
21700	8960	10000	14000
21700	8920	10000	12500
21800	8920	10000	12500
21800	8890	10000	12100
21900	8890	10000	12100
21900	8840	10000	11900
22000	8840	10000	11900
22000	8820	10000	11900
22100	8820	10000	11900
22100	8820	10000	11900
22300	8820	10000	11900
22300	8790	10000	11900
22400	8790	10000	11900
22400	8780	10000	11900
22500	8780	10000	11900
22500	8760	10000	11800
22600	8760	10000	11800
22600	8760	10000	11800
22700	8760	10000	11800
22700	8720	10000	11800
22900	8720	10000	11800
22900	8720	10000	11700
23000	8720	10000	11700
23000	8690	10000	11700
23100	8690	10000	11700
23100	8680	10000	11700
23300	8680	10000	11700
23300	8670	10000	11700
23500	8670	10000	11700
23500	8610	10000	11600
23700	8610	10000	11600
23700	8560	10000	11600
24000	8560	10000	11600
24000	8530	10000	11600
36000	8530	10000	11600
36000	8530	10000	11600
36100	8530	10000	11600
36100	8530	10000	11600
36200	8530	10000	11600
36200	8530	10000	11600
36300	8530	10000	11600
36300	8530	10000	11600
36600	8530	10000	11600
36600	8530	10000	11600
36700	8530	10000	11600
36700	8530	10000	11600
36800	8530	10000	11600
36800	8530	10000	11600
36900	8530	10000	11600
36900	8530	10000	11600
37000	8530	10000	11600
37000	8530	10000	11600
37100	8530	10000	11600
37100	8530	10000	11600
37200	8530	10000	11600
37200	8530	10000	11600
37300	8530	10000	11600
37300	8530	10000	11600
37400	8530	10000	11600
37400	8530	10000	11600
37500	8530	10000	11600
37500	8530	10000	11600
37600	8530	10000	11600
37600	8530	10000	11600
37700	8530	10000	11600
37700	8530	10000	11600
37800	8530	10000	11600
37800	8530	10000	11600
37900	8530	10000	11600
37900	8530	10000	11600
38000	8530	10000	11600
38000	8530	10000	11600
38100	8530	10000	11600
38100	8530	10000	11600
38200	8530	10000	11600
38200	8530	10000	11600
38300	8530	10000	11600
38300	8530	10000	11600
38400	8530	10000	11600
38400	8530	10000	11600
38500	8530	10000	11600
38500	8530	10000	11600
38600	8530	10000	11600
38600	8530	10000	11600
38700	8530	10000	11600
38700	8530	10000	11600
38800	8530	10000	11600
38800	8530	10000	11600
38900	8530	10000	11600
38900	8530	10000	11600
39000	8530	10000	11600
39000	8530	10000	11600
39100	8530	10000	11600
39100	8530	10000	11600
39200	8530	10000	11600
39200	8530	10000	11600
39300	8530	10000	11600
39300	8530	10000	11600
39400	8530	10000	11600
39400	8530	10000	11600
39500	8530	10000	11600
39500	8530	10000	11600
39600	8530	10000	11600
39600	8530	10000	11600
39700	8530	10000	11600
39700	8530	10000	11600
39800	8530	10000	11600
39800	8530	10000	11600
39900	8530	10000	11600
39900	8530	10000	11600
40000	8530	10000	11600
40000	8530	10000	11600
40100	8530	10000	11600
40100	8530	10000	11600
40200	8530	10000	11600
40200	8530	10000	11600
40300	8530	10000	11600
40300	8530	10000	11600
40400	8530	10000	11600
40400	8530	10000	11600
40500	8530	10000	11600
40500	8530	10000	11600
40700	8530	10000	11600
40700	8530	10000	11600
40800	8530	10000	11600
40800	8530	10000	11600
40900	8530	10000	11600
40900	8530	10000	11600
41000	8530	10000	11600
41000	8530	10000	11600
41200	8530	10000	11600
41200	8530	10000	11600
42100	8530	10000	11600
